"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YHR197W",7055.04470046146,0.0905328449271297,0.0852187348804472,1.06235847145745,0.288072979123255,0.493061581597068
"YDR083W",3566.32168958513,-0.0964062802158067,0.0907885599504129,-1.06187696190425,0.288291545051054,0.493085448160994
"YDR202C",2584.63890758841,0.102794047234454,0.0968198123929414,1.06170467277158,0.288369777369932,0.493085448160994
"YOR056C",5147.41343818211,0.113238647875868,0.106620261836764,1.06207437428016,0.28820192247014,0.493085448160994
"YLR342W",49605.8900280646,-0.234258631831283,0.220623511279019,-1.06180266315778,0.288325280555734,0.493085448160994
"YOR174W",2461.94302836487,0.0929376423120689,0.0876079813624202,1.06083533562542,0.288764740595488,0.493603800551283
"YLR412W",2964.55399062805,-0.0865783731822992,0.0816218173276212,-1.06072586983432,0.288814499677217,0.493603800551283
"YPL150W",3939.63996562232,-0.0899814391277349,0.0848447589393908,-1.06054210363204,0.288898045957276,0.493625600210754
"YKL156W",15717.6158336599,-0.130357645550772,0.122976822520924,-1.06001800077891,0.289136410144825,0.493790886098423
"YCR014C",1068.36626208046,-0.136834408713104,0.129074448590536,-1.06012003310728,0.289089995028224,0.493790886098423
"YAL048C",1833.10196634178,-0.10320476802073,0.0974794437058684,-1.05873365806372,0.289721094678179,0.494668264738233
"YMR133W",18.3849654482815,-0.538657660896511,0.509097673302507,-1.05806348986482,0.290026498101775,0.49493328719137
"YJL165C",13726.3131306192,0.131435807125127,0.124232243123926,1.05798465696232,0.290062437409943,0.49493328719137
"YKL054C",14675.1677760266,0.193109450161138,0.182535903456835,1.05792584639002,0.290089250645508,0.49493328719137
"YOR294W",5317.38977727557,0.0986519044359057,0.0933118350919433,1.05722821053407,0.290407447851268,0.495233830732915
"YKL221W",51.2144899355587,0.348840924463672,0.329943124189203,1.05727593299878,0.2903856737789,0.495233830732915
"YHR099W",11120.2395898716,-0.209564425226484,0.198251802095735,-1.05706189306308,0.290483341215665,0.495242136502893
"YGR122C-A",92.1834852052074,0.258099873844516,0.244421991550312,1.05596011311195,0.290986438314958,0.495978595543927
"YIL082W-A",546.224086666997,-0.586974395303272,0.556061154968199,-1.05559323836753,0.291154091412237,0.496143079036541
"YGR264C",42247.3494295917,0.104723668933954,0.0992657958772724,1.05498241371509,0.291433367927365,0.49644094997349
"YHR139C",119.486130544264,0.303403149037619,0.287613316130501,1.05489951967298,0.291471281972102,0.49644094997349
"YEL054C",58348.9830877077,0.121087130129701,0.114848322415455,1.05432214927509,0.291735451392377,0.496769548854468
"YBR253W",1324.62250397265,-0.119142911832389,0.113075056075794,-1.05366219542291,0.292037602972177,0.497041299859651
"YJR146W",25.0072160072222,0.495151999126092,0.469924847087857,1.05368337553243,0.29202790266077,0.497041299859651
"YAR008W",456.340528130702,-0.135670553509912,0.128787046409482,-1.05344875352249,0.292135369644496,0.497086367137889
"YKR095W",13438.3641572494,-0.169767008001654,0.161198303612691,-1.05315629381281,0.292269365980598,0.497193044396856
"YGR170W",4692.81418945323,-0.12787108534448,0.1214816720458,-1.05259569769727,0.292526329834102,0.49723961042561
"YGL006W",11326.835071724,0.0783204554680936,0.0744079926180563,1.05258121758667,0.29253296917995,0.49723961042561
"YPL047W",1150.97095846245,0.142654267242063,0.135485615543567,1.05291079550944,0.292381877865637,0.49723961042561
"YJR094W-A",26444.9721371294,0.0989523135100805,0.0940273695431774,1.05237777033251,0.292626263467835,0.49723961042561
"YKR042W",37374.2339787252,-0.13095612284942,0.124445288354159,-1.05231885096953,0.292653285700086,0.49723961042561
"YOL025W",2204.97282270195,0.10142415413275,0.0964249035825609,1.05184605184394,0.292870186590439,0.497486921095038
"YOL085C",5.21005503178219,0.995058783082847,0.946350904521446,1.05146915201189,0.293043170096077,0.497659528757902
"YDR320C",1607.10921844614,-0.184724604444425,0.175733166287255,-1.05116528852882,0.293182682460422,0.497775223958248
"YDR323C",1127.55488579319,0.119891032337671,0.114117545698579,1.05059245362972,0.293445808456221,0.497979465165545
"YGL136C",1396.08165545085,-0.122316588616848,0.116413233627773,-1.05071034284599,0.293391644276163,0.497979465165545
"YAL015C",1546.24787306473,-0.123243122756689,0.117370936540708,-1.05003100758206,0.293703856805184,0.498296105475073
"YDR204W",2313.62296415954,-0.137419239889645,0.13091485459978,-1.04968408901916,0.293863381426411,0.498401616670445
"YER188C-A",7.72981288192724,-0.946697446416003,0.901973188561139,-1.0495849083122,0.293908998673293,0.498401616670445
"YDR448W",2316.48720263063,0.11034489568526,0.105162404323735,1.04928083752793,0.294048882810367,0.498428252749769
"YHL050W-A",1.53090416650948,2.03096489436295,1.9356532946363,1.04924001627293,0.294067665540305,0.498428252749769
"YCR031C",71341.6097616771,0.128462271868225,0.122597022835485,1.04784169221312,0.294711550059705,0.499398211073225
"YMR309C",41531.8631505351,0.0877216111449319,0.0837718595166325,1.04714890717587,0.295030905657117,0.499817906984226
"YOR211C",4461.4039671108,0.105365246135883,0.100695558710285,1.04637431367785,0.295388247221828,0.500301736186011
"YDR097C",6208.63803512015,-0.109107576222181,0.104290225586482,-1.04619177500679,0.295472499582597,0.500322909079516
"YLR002C",5714.06889382376,0.112015622974106,0.107130446097608,1.04560026635236,0.295745626263545,0.500663814502475
"YGR002C",2836.7890396224,-0.097667514620632,0.0935621362432221,-1.04387863020504,0.296541546334443,0.501821261022437
"YEL076C-A",16.3167413142936,-0.567262277091315,0.543453538413532,-1.04381007205747,0.296573270711812,0.501821261022437
"YMR305C",25336.0194469841,-0.141047011389547,0.135169529123483,-1.04348230184848,0.29672497342122,0.501877647551176
"YKL201C",1987.84308728774,0.149919317198664,0.143679728211577,1.04342706563238,0.296750543647426,0.501877647551176
"YDR284C",4367.94936243607,-0.0962237543506144,0.0922354229520929,-1.04324077746782,0.296836791965765,0.501901782341726
"YNR018W",4632.67607210336,0.117002440832638,0.112190133648057,1.04289421028482,0.296997291403536,0.502051421322874
"YBR200W",4659.43139751568,0.0827236091305188,0.0793511131815593,1.04250092801147,0.297179495441055,0.502237668858575
"YGR229C",13850.9151222971,-0.0921181354539627,0.0884886585767867,-1.04101629446701,0.297867985860196,0.503113601657351
"YMR086W",4971.63445857637,-0.156610066136769,0.15043101994633,-1.04107561188274,0.297840457320863,0.503113601657351
"YHR106W",1535.44327757328,-0.123244884535152,0.118400343182257,-1.04091661580269,0.297914249425384,0.503113601657351
"YLR251W",983.724767749358,0.15632254233895,0.150237697826105,1.04050144937583,0.298106991032974,0.503195363948905
"YJL053W",4049.4763172846,0.107341225939516,0.103152335020618,1.04060878426127,0.298057152676933,0.503195363948905
"YER069W",1999.32220570043,-0.143260867150212,0.137705249401906,-1.04034426989847,0.298179983562771,0.503196763161471
"YFR044C",24777.9364264135,-0.123855932077312,0.119075794873972,-1.04014365143142,0.298273166052817,0.503232225232589
"YLR134W",1112.35189294438,0.136277571824949,0.131057257539792,1.03983231744012,0.298417811767668,0.503354475436852
"YER141W",4020.52403530232,-0.10728923541828,0.103213745925317,-1.03948591785354,0.298578803995667,0.50350423222776
"YLR273C",735.43459554195,0.113153944725537,0.108933918509776,1.03873932264157,0.29892598778215,0.503967822244906
"YDR087C",4969.76674027963,0.0896888834056892,0.0863730245118434,1.03838998243475,0.29908853144027,0.50406154617914
"YOL045W",6767.02214409189,0.0910006249700957,0.0876430934468431,1.03830913984442,0.299126154895925,0.50406154617914
"YEL046C",24676.0718058973,0.137094601949788,0.132080170529548,1.03796505864684,0.299286322693143,0.504209598487385
"YGR053C",503.5685188188,-0.172997303689517,0.166787328618343,-1.03723289486448,0.299627331078036,0.504515330451488
"YMR202W",12268.9379112387,-0.0738597869389466,0.0711974411747693,-1.03739384056854,0.299552347719538,0.504515330451488
"YBL008W-A",9.63457508853396,0.7756538464445,0.747899706303963,1.03710944115448,0.299684855690529,0.504515330451488
"tS(AGA)A",2.60451217265715,1.5311489754959,1.48201470831943,1.03315369739629,0.301531977501621,0.507502408669756
"YIR009W",358.33046441624,-0.136080629983671,0.131740305704325,-1.03294606199781,0.301629141112738,0.50754343652971
"YDR132C",1193.55516659022,0.103733405677281,0.100456350306641,1.03262168454892,0.301780976231433,0.507676416709718
"YOL092W",3747.01644728181,0.131534550230988,0.127441589525851,1.03211636578267,0.302017607995909,0.507951949000355
"YDR299W",2647.40861639243,-0.0944734631871662,0.0916435848907227,-1.03087917501064,0.302597483486031,0.508198709857364
"YDL088C",4578.07750838787,0.0907619237366769,0.0880300428032406,1.03103350681701,0.302525107248804,0.508198709857364
"YOR142W",8704.81866638254,-0.0935918095493035,0.0908004740938816,-1.03074141939541,0.302662095794367,0.508198709857364
"tD(GUC)L2",2.37609240136149,1.46992451136548,1.42543912852613,1.03120819538983,0.302443198292022,0.508198709857364
"YMR315W-A",44.1439470953476,-0.431966220464012,0.419071798326691,-1.03076900471186,0.302649156560092,0.508198709857364
"YBL055C",4691.82865191311,0.0966675833791334,0.0937302647769806,1.03133799535445,0.302382346511457,0.508198709857364
"YKR048C",16878.7295409664,0.08212683521882,0.079679480790672,1.03071498965433,0.302674493336818,0.508198709857364
"YCL043C",61984.7049793324,-0.10030024362129,0.0973658695716023,-1.03013760430219,0.302945414906903,0.50853114543713
"YPL090C",76986.0563534291,0.12886725535459,0.125143166822942,1.02975862467119,0.303123327885781,0.508584929101912
"YKL130C",2118.97301016488,0.113164644313643,0.109892279796312,1.02977792910836,0.303114263688668,0.508584929101912
"YLR345W",4519.46598944427,0.114919613091644,0.11167926419342,1.02901477657134,0.303472731242987,0.508803884336943
"YMR059W",877.884073114671,0.1814914682521,0.17637207481537,1.02902609975014,0.303467410468024,0.508803884336943
"YBR255W",1619.90513086741,-0.100725050685308,0.0978622557791902,-1.02925331000521,0.303360657206562,0.508803884336943
"YMR158C-A",152.328195532956,-0.203824839488329,0.198113013208319,-1.02883115140955,0.303559025576026,0.508826222437891
"YGR171C",2571.12844386362,-0.12239891200854,0.119107593762364,-1.02763315202843,0.304122423535677,0.509648079623714
"YOR255W",13.0471275769057,0.666704763647623,0.649099467752801,1.02712264725123,0.304362715804467,0.509928211750253
"YOR151C",23166.324045863,-0.119317098981321,0.116234077069592,-1.02652425166058,0.304644538323612,0.510155227120689
"YML065W",2549.20020985388,-0.112831604994458,0.109915355595568,-1.02653177422834,0.304640994393526,0.510155227120689
"YJL111W",6944.82123608936,-0.112493861006526,0.109706443722803,-1.02540796318916,0.305170732351883,0.510913689481316
"YLL004W",1974.30193982526,0.0894768782123775,0.0873303568524047,1.02457932656339,0.305561723293872,0.511331585699509
"YMR119W-A",82.0829786988534,0.255351955809217,0.249228866075938,1.02456814023867,0.305567003816127,0.511331585699509
"YPL201C",118.076133713247,0.236199614431675,0.230662663176017,1.02400454056768,0.305833130271166,0.511484187600685
"YJR035W",1922.12160620896,-0.12341396747241,0.120532162652213,-1.02390901114512,0.30587825359169,0.511484187600685
"YKL029C",7674.82225680152,0.194272500814646,0.189716732501565,1.02401352929185,0.305828884674709,0.511484187600685
"YPL009C",4158.32985473245,-0.22648338349189,0.221260167833979,-1.02360666951058,0.306021093746699,0.511600356436283
"YGL228W",11129.7241126077,0.0906387319028192,0.0886087722533376,1.02290924022373,0.306350760186538,0.512028727416283
"YGL022W",23708.3247633423,-0.114209994548929,0.111786129797531,-1.02168305455952,0.306930933855359,0.512607545246848
"YGR225W",171.564695959268,0.2438105997036,0.238612721851647,1.0217837415022,0.306883266098864,0.512607545246848
"YLR094C",2568.99341703535,-0.137048717983409,0.134156842292301,-1.02155593141353,0.306991124186267,0.512607545246848
"tT(AGU)I2",4.21385765836673,1.36462869968895,1.33565826637945,1.0216900041266,0.306927643596205,0.512607545246848
"YBR061C",2943.83224886407,0.0928274748720198,0.0908971266677038,1.02123662512868,0.307142343962692,0.51273726704617
"YNL015W",1947.27423760894,0.149597569942965,0.146742320808526,1.01945757105863,0.307985786379933,0.514022232749466
"YHL007C",8335.76294147627,-0.108113918154802,0.106073113448853,-1.0192396040768,0.308089228938375,0.514071833784945
"YBR254C",1870.93319979362,0.10585740588861,0.103922729432748,1.01861649002506,0.308385072567891,0.514442371056436
"YJL128C",5192.09373782806,-0.105895430614006,0.103993601678738,-1.01828794180187,0.308541137135221,0.514579609960272
"YMR321C",47.5412042446306,-0.337696884293799,0.331747683058048,-1.01793290967675,0.308709840596505,0.514737857120859
"YGR277C",2274.19075742352,-0.105521428039803,0.103769229636891,-1.01688552964153,0.309207887874985,0.515051411854539
"YGL077C",7663.4151492545,0.121721550522533,0.119652771338554,1.01728985597939,0.309015560830622,0.515051411854539
"YGR294W",104.386385159004,-0.365139400170047,0.359166784870077,-1.01662908584971,0.309329912203804,0.515051411854539
"YGL048C",14620.8317667707,0.0928400655082191,0.0913375233849142,1.016450436443,0.309414938227257,0.515051411854539
"tA(AGC)L",3.90143523031856,1.23340773773293,1.21278576865459,1.01700380199977,0.309151620746213,0.515051411854539
"YNL053W",2175.69215800125,0.113889946046753,0.112045821679386,1.01645866253401,0.309411022779649,0.515051411854539
"YER041W",1734.02755577569,0.0922312486431807,0.0906840586453894,1.01706132280472,0.309124258129221,0.515051411854539
"YIL030W-A",73.8544316692983,-0.30719292190815,0.302390459192276,-1.01588166084572,0.309685742929201,0.515379161204134
"YDR101C",12759.9050192416,0.101333853958211,0.0997844805341063,1.01552719837606,0.309854588307592,0.515432607639447
"YLR017W",6947.43524302429,0.0887579005752234,0.0874028172414631,1.01550388621933,0.309865694998503,0.515432607639447
"YDR415C",1439.81213639879,0.0970374522947289,0.0956092424491079,1.01493798935162,0.310135387848968,0.51575818255923
"YDR141C",6220.15857314841,-0.162438430129937,0.160249620400072,-1.01365875141795,0.310745612928852,0.516644869592574
"YOR140W",1442.27787899818,-0.164124362603468,0.161936643414644,-1.01350972295518,0.310816754329679,0.516644869592574
"YLR254C",1752.06223953359,-0.132822591438611,0.131137666405361,-1.01284852079068,0.311132520610058,0.51704648861152
"YPL244C",3109.93597020351,0.117317758749428,0.115872971529322,1.01246871639725,0.311313997129281,0.517133627782754
"tK(CUU)I",2.92144778323822,1.32339429351105,1.30714857225617,1.01242836629262,0.311333281146135,0.517133627782754
"YOR025W",2662.58262809427,-0.0842362706296075,0.0832625992600325,-1.01169398239099,0.311684393636055,0.517170382862421
"YJL185C",503.325415218883,-0.180645815560764,0.178542734712533,-1.01177914548927,0.311643663370922,0.517170382862421
"YJR140C",5172.08457775336,-0.139099651674673,0.137469693834892,-1.01185685218546,0.311606502280789,0.517170382862421
"YCL056C",294.415972244058,-0.233568477451379,0.23088867291981,-1.01160647899129,0.311726246833609,0.517170382862421
"YAL016W",16952.3113177398,0.0925149306984001,0.0914173461795889,1.0120063047625,0.311535038910148,0.517170382862421
"YBR195C",1563.77374272922,-0.0914875677580474,0.0905047004921919,-1.01085984772625,0.31208351398841,0.517639948392288
"YBR176W",1323.24761701539,0.109053506931332,0.108007199597388,1.00968738508029,0.312645088181903,0.518448085586779
"YDL040C",17717.9947316185,-0.0833425548522023,0.0825875952540716,-1.00914131953846,0.312906864132831,0.518758812077563
"YPL181W",3592.41329488403,0.120702170521775,0.119644183885024,1.0088427753226,0.313050042935889,0.518872818966474
"YGL141W",3737.68677858577,0.0853846574120691,0.084671596044789,1.00842149434508,0.313252158426937,0.518925919490492
"YBR108W",2024.72427243473,-0.145537019470679,0.14432364955191,-1.00840728406284,0.313258977507588,0.518925919490492
"YCL025C",5274.49097792628,0.145081620307578,0.143885831339914,1.00831067907471,0.313305337882543,0.518925919490492
"YPR182W",1451.75022203155,0.100021886935619,0.0992263743005793,1.00801714907601,0.313446229546296,0.51903599112475
